Scaffold,Len_nt,Code4_CD,Code11_CD,Code15_CD,Len_kb,pred_code
MGV-GENOME-0362433,94946,0.8891685800349672,0.8688201714658859,0.8395614349209024,94.946,11
UGV-GENOME-0378815,185493,0.628422635894616,0.6245410878038524,0.9382186928886804,185.493,15
MGV-GENOME-0378048,174726,0.9292778407334913,0.8667628172109474,0.8442876274853198,174.726,4
MGV-GENOME-0377727,170831,0.9271268095369107,0.8527550620203593,0.8296796248924375,170.831,4
UGV-GENOME-0377918,173349,0.5627952858107056,0.5583822231452157,0.9115829915373034,173.349,15
uvig_106429,137792,0.8974178471899675,0.8999433929400836,0.8626915931258708,137.792,11
IMGVR_UViG_3300023502_000001|3300023502|Ga0257054_100156,110781,0.7734449048121971,0.76263980285428,0.8902970726027026,110.781,15
UGV-GENOME-0379260,194317,0.701086369180257,0.6918385936382303,0.8563069623347417,194.317,15
SAMN06165028_a1_ct146028_vs1@linear@Siphoviridae__sp__ct3fl1,118810,0.9020200319838397,0.8902533456779732,0.8494486996044104,118.81,11
IMGVR_UViG_3300021399_000499|3300021399|Ga0224415_10002101,24175,0.6639089968976215,0.6785522233712513,0.681034126163392,24.175,11
uvig_248460,182868,0.9267668482183871,0.9271933853927423,0.9233381455476081,182.868,11
SAMN09781759_a1_ct236559_vs1@Unclassified_virus__sp__ct7zc1,59660,0.6258967482400268,0.6087998659068052,0.8431277237680188,59.66,15
uvig_59578,35167,0.8416413114567635,0.8263713140159809,0.8043620439616687,35.167,11
uvig_595782,10235,0.9148021494870542,0.8995603321934539,0.9194919394235467,10.235,11
IMGVR_UViG_3300033463_000036|3300033463|Ga0310690_10000252,125088,0.8776861089792786,0.7542929777436684,0.7257530698388335,125.088,4
UGV-GENOME-0368453,103516,0.9265813980447467,0.9300881023223463,0.9227269214420959,103.516,11
uvig_59856,68101,0.8617054081437865,0.8396352476468775,0.8041732133155166,68.101,11
uvig_598563,10894,0.834128878281623,0.8250413071415458,0.8495502111253901,10.894,11
SAMN10290195_a1_ct59974_vs1@linear@Unclassified_virus__sp__ctHqh1,189330,0.6345745523688797,0.632102677864047,0.9423704642687372,189.33,15
MGV-GENOME-0373650,131543,0.9168560850824445,0.8971743080209513,0.8481409120971849,131.543,11
UGV-GENOME-0376442,155159,0.8723760787321393,0.8663048872446973,0.8589575854446084,155.159,11
IMGVR_UViG_3300014963_000007|3300014963|Ga0134523_1000260|1-127598,127598,0.8972162573081083,0.8926550572892992,0.8586811705512626,127.598,11
UGV-GENOME-4435246_1,130562,0.9065348263660177,0.8952068748946861,0.8621421240483449,130.562,11
MGV-GENOME-0377606,168789,0.9268435739295807,0.857170787195848,0.8337273163535538,168.789,4
IMGVR_UViG_3300014047_000004|3300014047|Ga0120381_1000056,86109,0.7110406577709647,0.7017733337978609,0.8174755252064244,86.109,15
IMGVR_UViG_3300021963_000361|3300021963|Ga0222712_10001035,35687,0.9041107406058229,0.4075433631294309,0.41721074901224536,35.687,4
MGV-GENOME-0378657,183433,0.6290525696030703,0.6300665638134905,0.9401361805127758,183.433,15
UGV-GENOME-0378814,185491,0.9262929198721231,0.9351882301567191,0.9310316942600989,185.491,11
UGV-GENOME-0370946,112434,0.6317572976146005,0.6141202838998879,0.8921500613693367,112.434,15
MGV-GENOME-0375977,151118,0.6736986990298972,0.6687356899906034,0.932390582194047,151.118,15
MGV-GENOME-0375250,145246,0.6113145973038845,0.5980336807898324,0.8838935323520097,145.246,15
UGV-GENOME-0377032,161308,0.7035050958414958,0.6868413221910878,0.8349926848017457,161.308,15
IMGVR_UViG_3300029860_000005|3300029860|Ga0245305_1000397,65389,0.7951796173668354,0.7824710578231813,0.8524828335041061,65.389,11
uvig_148322,44800,0.8077232142857143,0.8143526785714286,0.7704241071428571,44.8,11
SAMN05414977_a1_ct50529_vs1@Siphoviridae__sp__ctjB41,16207,0.8494477694823225,0.7539334855309434,0.7494909606959955,16.207,11
uvig_126424,25784,0.7451132485262179,0.7252171889543904,0.7242863791498604,25.784,11
uvig_157492,157100,0.929236155315086,0.92497772119669,0.9203182686187142,157.1,11
UGV-GENOME-0377991,174200,0.6194431687715269,0.6208725602755454,0.9359586681974742,174.2,15
uvig_110362,280201,0.7331023086998262,0.7334342132968833,0.92537142979504,280.201,15
uvig_510222,113195,0.6984319095366404,0.6891558814435267,0.9041477097044922,113.195,15
IMGVR_UViG_3300032030_000153|3300032030|Ga0310697_10000679,44013,0.8993251993729126,0.8944175584486401,0.8898507259218867,44.013,11
MGV-GENOME-0342831,68397,0.8649502171147857,0.8510460985130927,0.8213518136760384,68.397,11
DTR_492417,185135,0.9249142517622275,0.9279282685607799,0.9160666540632512,185.135,11
IMGVR_UViG_3300021431_000085|3300021431|Ga0224423_10000093|20447-137534,117088,0.8877937961191582,0.8631200464607817,0.8206647991254441,117.088,11
SAMN05827084_a1_ct41122_vs1@linear@Podoviridae__sp__ctqW81,76600,0.867219321148825,0.867023498694517,0.841331592689295,76.6,11
UGV-GENOME-4435955,192287,0.6300893976191838,0.627998772667939,0.9392834669010386,192.287,15
MGV-GENOME-0370228,109063,0.9099602981762834,0.9098502700274154,0.8833334861502068,109.063,11
SAMN06164991_a1_ct173425_vs1@linear@Unclassified_virus__sp__ctiSv1,173731,0.5808462508130385,0.5754931474520955,0.932406997024135,173.731,15
UGV-GENOME-0379211,192266,0.6301738216845412,0.6280829683875464,0.9394016622803824,192.266,15
UGV-GENOME-4435924,188305,0.5914765938238497,0.5998884787976952,0.9097899684023261,188.305,15
uvig_590133,80681,0.8873092797560764,0.883516565238408,0.8686059914973786,80.681,11
SRS104693_a1_ct12657_vs1@Podoviridae__sp__cteqM1,54946,0.5261711498562225,0.5161249226513304,0.8892003057547411,54.946,15
UGV-GENOME-0378760,184730,0.9382125263898663,0.933876468359227,0.9284848156769339,184.73,11
IMGVR_UViG_3300021256_000366|3300021256|Ga0223826_10003182,23649,0.7672206012939237,0.7640492198401624,0.7389318787263732,23.649,11
MGV-GENOME-0378459,180562,0.9370077867989942,0.9309101582835813,0.9249288333093342,180.562,11
IMGVR_UViG_3300032038_000619|3300032038|Ga0326512_10000900,24705,0.5934426229508196,0.5785063752276867,0.5651487553126897,24.705,11
IMGVR_UViG_GVMAG-M-3300017724-5_000001|3300017724|Ga0181388_1000077,29497,0.8999898294741838,0.8989727768925654,0.8999898294741838,29.497,11
uvig_21365,182271,0.6154517174975723,0.612439718880129,0.9311519660286057,182.271,15
UGV-GENOME-0372454,121473,0.8856042083425947,0.8761947099355413,0.8560667802721592,121.473,11
UGV-GENOME-0371203,113799,0.8543748187593916,0.8637597869928558,0.9000342709514143,113.799,11
UGV-GENOME-0373986,134535,0.6972460697959639,0.6881703645891404,0.8807224885717472,134.535,15
IMGVR_UViG_3300013006_000038|3300013006|Ga0164294_10000180,60604,0.9013761467889908,0.8883572041449409,0.8866741469209953,60.604,11
MGV-GENOME-0377841,172490,0.9014609542582178,0.716824163719636,0.6959012116644443,172.49,4
UGV-GENOME-0371082,113195,0.6984319095366404,0.6891558814435267,0.9041477097044922,113.195,15
uvig_121673,44437,0.45138060625154713,0.45225825325742064,0.9117402164862615,44.437,15
UGV-GENOME-0373847,133183,0.6086587627550063,0.592778357598192,0.9015339795619561,133.183,15
IMGVR_UViG_3300026549_000134|3300026549|Ga0256404_1002243|1-40527,40527,0.8224146865052928,0.8084240136205493,0.8073876674809386,40.527,11
MGV-GENOME-0378581,182540,0.9430754903034951,0.946806179467514,0.9283663854497645,182.54,11
IMGVR_UViG_3300007969_000003|3300007969|Ga0114312_100111,79130,0.8607986857070643,0.8544294199418678,0.8469227852900291,79.13,11
MGV-GENOME-0378987,187593,0.6295917225056372,0.6242823559514481,0.9330252194911324,187.593,15
UGV-GENOME-0365446,98608,0.9052206717507707,0.8732151549570014,0.8286447347071232,98.608,11
UGV-GENOME-0378475,180791,0.6048586489371706,0.6120105536226914,0.9092045511115044,180.791,15
MGV-GENOME-0373364,128949,0.6945303957378498,0.6865970267314985,0.900914314961729,128.949,15
UGV-GENOME-0377585_1,166431,0.6861041512698957,0.6826973340303188,0.8641238711538115,166.431,15
UGV-GENOME-0378295,177852,0.932376357870589,0.8168814519937926,0.7725187234329668,177.852,4
UGV-GENOME-0378787,185048,0.6204498292334961,0.623627383165449,0.9445603302926808,185.048,15
MGV-GENOME-0378904,186347,0.6322237546083382,0.631515398691688,0.9346595330217283,186.347,15
UGV-GENOME-0378950,186885,0.6310618829761618,0.6270166144955454,0.9316638574524441,186.885,15
MGV-GENOME-0378440,180178,0.9198570302700663,0.9247022388970907,0.9222879596843122,180.178,11
MGV-GENOME-0376025,151522,0.9107588337007168,0.9184408864719315,0.9146196591914045,151.522,11
uvig_571218,56326,0.8014771153641302,0.8093065369456379,0.8063239001526826,56.326,11
IMGVR_UViG_3300029705_000944|3300029705|Ga0224414_10031756|1-13715,13715,0.5897192854538826,0.5958439664600802,0.6072183740430186,13.715,11
UGV-GENOME-0378234,176753,0.6894366715133547,0.6837677436875187,0.8698070188341923,176.753,15
IMGVR_UViG_GVMAG-S-ERX555967-131_000001|3300020469|Ga0211577_10000057,102206,0.9594740034831615,0.9512259554233606,0.9573606246208638,102.206,11
MGV-GENOME-0370814,111869,0.7125834681636557,0.7140315905210559,0.8688465973594115,111.869,15
MGV-GENOME-4435728,173079,0.5569999826668747,0.5497720694018339,0.9048238087809612,173.079,15
MGV-GENOME-0376379,154594,0.9248741865790393,0.9125903980749577,0.8993751374568224,154.594,11
UGV-GENOME-0378970,187276,0.6360398556141738,0.6328520472457763,0.9410121959033726,187.276,15
UGV-GENOME-0373595,131056,0.9222088267610792,0.9100537174948113,0.8549322427054084,131.056,11
IMGVR_UViG_3300025655_000544|3300025655|Ga0208795_1000649,16736,0.6230879541108987,0.5827557361376673,0.5528202676864244,16.736,11
UGV-GENOME-0348065,74764,0.9376705366219036,0.9399978599325879,0.9066930608314162,74.764,11
DTR_520482,182975,0.6339226670310152,0.63246345129116,0.9318650088809947,182.975,15
uvig_213567,69603,0.8709538381966294,0.8763846385931641,0.8344036894961424,69.603,11
UGV-GENOME-4435938,189492,0.626844405040846,0.631720600341967,0.9227408017225002,189.492,15
uvig_71132,58686,0.8909620693180657,0.88963296186484,0.8991411921071465,58.686,11
MGV-GENOME-0373728,132129,0.6131280793769726,0.597120995390868,0.9008014894534886,132.129,15
uvig_495931,10582,0.6565866565866566,0.648081648081648,0.654035154035154,10.582,11
IMGVR_UViG_3300031992_000198|3300031992|Ga0310694_10000709,42318,0.8244009641287395,0.7279171983553098,0.6973628243300724,42.318,11
uvig_126689,185034,0.9414377898116022,0.9433995914264406,0.9271052887577418,185.034,11
IMGVR_UViG_3300029874_000019|3300029874|Ga0245322_100815,33048,0.40550108932461876,0.4068627450980392,0.9074981844589688,33.048,15
UGV-GENOME-0374650,140212,0.8840898068638918,0.8779491056400308,0.8563817647562263,140.212,11
MGV-GENOME-0371521,115400,0.9169237435008666,0.8953206239168111,0.8529202772963604,115.4,11
UGV-GENOME-0372884_1,119106,0.8874615888368345,0.8731298171376757,0.8648178933051232,119.106,11
uvig_18937,34323,0.7471374879818198,0.7282580194038982,0.7540424788043003,34.323,11
UGV-GENOME-4435939,189525,0.6412346656113969,0.6358211317768104,0.8892441630391769,189.525,15
MGV-GENOME-0376493,129377,0.915649613146077,0.9033367600114395,0.8578881872357529,129.377,11
GOV_bin_6943_contig-100_2,12817,0.7454942654287274,0.7831785909339158,0.6221424670359679,12.817,11
GOV_bin_6943_contig-100_20,4310,0.7593967517401392,0.8505800464037123,0.8498839907192576,4.31,11
GOV_bin_6943_contig-100_22,3828,1.011755485893417,1.0031347962382444,0.9177115987460815,3.828,11
GOV_bin_6943_contig-100_24,3692,0.9612676056338029,0.9612676056338029,0.9612676056338029,3.692,11
GOV_bin_6943_contig-100_26,3604,0.9947280799112098,0.9947280799112098,0.9947280799112098,3.604,11
GOV_bin_6943_contig-100_28,3467,0.9137582924718777,0.9025093740986444,0.7822324776463802,3.467,11
uvig_269997,23806,0.6813828446610098,0.6937326724355205,0.6758380240275561,23.806,11
MGV-GENOME-0371515,115373,0.6691253586194343,0.6524056755046674,0.8607126450729373,115.373,15
UGV-GENOME-0374426,138243,0.8749159089429482,0.8681452225429136,0.8548208589223324,138.243,11
uvig_11034,30433,0.7603259619491999,0.755692833437387,0.7549042158183551,30.433,11
uvig_110340,18379,0.8685456227215844,0.866586865444257,0.8801349366124381,18.379,11
uvig_110348,29601,0.8903415425154556,0.8601398601398601,0.8408837539272321,29.601,11
SRR1747025_scaffold_4,183438,0.6524547803617571,0.6537631243253852,0.8447813430150787,183.438,15
uvig_8569,88810,0.5679090192545885,0.5628758022745186,0.897398941560635,88.81,15
uvig_53637,71549,0.7631553201302603,0.7466771024053446,0.8263847153698863,71.549,11
uvig_206894,90609,0.9110353276164619,0.9130218852431877,0.870675098500149,90.609,11
UGV-GENOME-0378440,180178,0.9198570302700663,0.9247022388970907,0.9222879596843122,180.178,11
UGV-GENOME-4434504,101401,0.9377126458318952,0.9359966864232108,0.9390144081419315,101.401,11
uvig_391955,10483,0.6911189544977583,0.6745206524849757,0.7008489936086998,10.483,11
IMGVR_UViG_3300029712_000041|3300029712|Ga0245206_101964,21731,0.8269292715475588,0.8162992959366803,0.8365928857392665,21.731,11
MGV-GENOME-0374778,141272,0.9045529191913472,0.9022594710912283,0.8866088113709724,141.272,11
MGV-GENOME-0368836,104623,0.902985003297554,0.8788985213576365,0.8366611548129952,104.623,11
IMGVR_UViG_3300011008_000012|3300011008|Ga0139362_1000181,119479,0.9013132014831058,0.8900643627750483,0.8697511696616141,119.479,11
UGV-GENOME-0362255,94679,0.48593669134654993,0.4794727447480434,0.8871766706450216,94.679,15
UGV-GENOME-0377707,170388,0.5519578843580534,0.5376787097682936,0.909870413409395,170.388,15
MGV-GENOME-0379239,188416,0.6421588400135869,0.6374936311141305,0.9298414147418478,188.416,15
uvig_40664,187763,0.6176296714475162,0.6194191613896242,0.937500998599298,187.763,15
uvig_406644,14412,0.9117402164862615,0.9317235636969192,0.9238134887593672,14.412,11
UGV-GENOME-0375803,149647,0.9134496515132278,0.9232326742266801,0.9087786591111081,149.647,11
uvig_245978,186793,0.5759637673788632,0.5708886307302736,0.9232251743909033,186.793,15
MGV-GENOME-0378364,178900,0.5874231414197876,0.5822079373951928,0.9249860257126886,178.9,15
IMGVR_UViG_3300028833_000078|3300028833|Ga0247610_10000100,140218,0.8775264231411088,0.717361537035188,0.6810537876734799,140.218,4
uvig_164340,15931,0.6240662858577616,0.6315987696943067,0.7370535434059381,15.931,15
uvig_575837,35631,0.7421065925738823,0.7374757935505599,0.7283825881956723,35.631,11
uvig_24609,179440,0.6040960766830138,0.6113018279090504,0.9086268390548373,179.44,15
uvig_246099,56016,0.9572086546700943,0.9460689802913453,0.9358933161953727,56.016,11
UGV-GENOME-4434714,103814,0.8883194944805132,0.8738416783863449,0.8468799969175641,103.814,11
uvig_591990,119759,0.9164906186591404,0.9196219073305555,0.8806686762581518,119.759,11
uvig_154602,256073,0.918534949018444,0.903960979876832,0.871907620092708,256.073,11
uvig_531261,54694,0.8302190368230519,0.8191392108823637,0.8289574724832706,54.694,11
uvig_18745,184730,0.9382125263898663,0.933876468359227,0.9284848156769339,184.73,11
MGV-GENOME-0374697,129612,0.9141283214517174,0.906050365706879,0.8499444495880011,129.612,11
UGV-GENOME-0328824_1,57920,0.8578901933701657,0.8533839779005525,0.852917817679558,57.92,11
DTR_532589,192753,0.7131250875472755,0.6948529983969121,0.8591461611492428,192.753,15
MGV-GENOME-0336868,63141,0.893524017674728,0.8944742718677247,0.8820259419394688,63.141,11
MGV-GENOME-0375086,141197,0.9156356013229743,0.904672195584892,0.8550819068393805,141.197,11
MGV-GENOME-0380072,282124,0.7049772440487162,0.7014894160014745,0.9237746522805574,282.124,15
UGV-GENOME-4435342,139281,0.9367824757145626,0.9263790466754259,0.9118400930493032,139.281,11
baboon_AMB_010_scaffold_110857,165485,0.6489651630057105,0.6423482490860198,0.9273650179774602,165.485,15
DTR_374707,188307,0.5778330067389954,0.5740572575634469,0.9194825471172076,188.307,15
MGV-GENOME-0375832,149797,0.6344786611213843,0.6215411523595266,0.842400048065048,149.797,15
MGV-GENOME-0367221,101048,0.9240064127939197,0.920800015834059,0.9191374396326498,101.048,11
UGV-GENOME-0372684,123363,0.8709175360521388,0.8662727073757934,0.8367987159845335,123.363,11
uvig_141144,185978,0.9218348406800805,0.9274322769359816,0.925706266332577,185.978,11
UGV-GENOME-0378644,183312,0.9222309505106049,0.9261423147420791,0.9225582613249542,183.312,11
MGV-GENOME-0367470,101411,0.9041918529548076,0.8980978394848685,0.8612083501789747,101.411,11
UGV-GENOME-0378650,183371,0.600994704724302,0.6046103255149397,0.929345425394419,183.371,15
IMGVR_UViG_3300007111_000015|3300007111|Ga0102634_100304,52563,0.8272929627304377,0.820501112950174,0.795559614177273,52.563,11
MGV-GENOME-0377628,169194,0.9108479024078868,0.9196425405156211,0.91412816057307,169.194,11
uvig_583172,130810,0.6614173228346457,0.6593303264276431,0.9229340264505772,130.81,15
UGV-GENOME-4434686,103417,0.9317326938511077,0.935503833992477,0.9343724919500662,103.417,11
UGV-GENOME-0378818,185528,0.6341414772972274,0.6326538312276314,0.9346459833556121,185.528,15
GOV_bin_4787_contig-100_24,2218,0.7587917042380523,0.2732191163210099,0.2732191163210099,2.218,4
MGV-GENOME-0363314,96141,0.9273254906855556,0.9281680032452335,0.8998346179049521,96.141,11
MGV-GENOME-0368217,102955,0.9204701082997426,0.9253363119809626,0.9367005002185421,102.955,11
DTR_600487,192261,0.6301590026058327,0.6280680949334498,0.939394885078097,192.261,15
uvig_170927,11136,0.7384159482758621,0.7354525862068966,0.7438038793103449,11.136,11
UGV-GENOME-0378143,175612,0.8962143817051227,0.7067113864656174,0.680454638635173,175.612,4
MGV-GENOME-0374967,142779,0.7396675981762024,0.7369571155422016,0.922593658731326,142.779,15
UGV-GENOME-4435832,183270,0.6253560320838107,0.6241610738255033,0.9294810934686528,183.27,15
uvig_229433,18326,0.7391138273491215,0.7291280148423006,0.7494270435446906,18.326,11
UGV-GENOME-0369976,108194,0.8916206074273989,0.8871564042368338,0.8706028060705769,108.194,11
DTR_780880,178608,0.6921862402579951,0.6749193765116904,0.8378628056973931,178.608,15
SAMN11031376_a1_ct24708_vs1@linear@Siphoviridae__sp__ctHaR1,32710,0.9147661265667991,0.9086212167532864,0.9140324059920514,32.71,11
UGV-GENOME-0364094,97116,0.9369207957494131,0.9354998146546398,0.9385580130977388,97.116,11
IMGVR_UViG_3300033463_000227|3300033463|Ga0310690_10001159,48843,0.6728087955285302,0.6714575271789203,0.7270437933787851,48.843,11
IMGVR_UViG_3300028797_001335|3300028797|Ga0265301_10008344,9569,0.632354478001881,0.594419479569443,0.5715330755564845,9.569,11
MGV-GENOME-0369365,106221,0.756940717937131,0.75050131329963,0.8988900499901149,106.221,15
uvig_47370,136487,0.906833617853715,0.8944148526965938,0.8571365771099079,136.487,11
uvig_473702,78791,0.8984274853726949,0.8900128187229506,0.8722696754705487,78.791,11
uvig_473704,42595,0.8946120436670971,0.9113745744805728,0.8407324803380678,42.595,11
MGV-GENOME-0378475,180791,0.6048586489371706,0.6120105536226914,0.9092045511115044,180.791,15
MGV-GENOME-0378187,176152,0.9428561696716472,0.8713781279803806,0.8521674462963804,176.152,4
MGV-GENOME-0378403,179515,0.8914185444113305,0.7012728741330808,0.6682839874105228,179.515,4
MGV-GENOME-0373569,130562,0.9065348263660177,0.8952068748946861,0.8621421240483449,130.562,11
uvig_27472,152842,0.688868243022206,0.6763258790123133,0.8593972860862852,152.842,15
uvig_274727,70409,0.8744052606911048,0.8671192603218338,0.8470508031643682,70.409,11
UGV-GENOME-0375451_1,129607,0.9240704591572986,0.8996504818412586,0.8563657827123535,129.607,11
MGV-GENOME-0378426,179901,0.6234929211066086,0.619624126602965,0.9408508012740341,179.901,15
MGV-GENOME-0373708,131950,0.6893974990526714,0.6823039029935581,0.892087912087912,131.95,15
uvig_8355,182613,0.9280609814197237,0.9312480491531271,0.9259746020272379,182.613,11
uvig_83550,10041,0.89154466686585,0.9483119211233941,0.7774126083059456,10.041,11
uvig_257268,184084,0.9246865561374156,0.9294615501618826,0.9259577149562156,184.084,11
IMGVR_UViG_3300007538_000785|3300007538|Ga0099851_1001138,11269,0.6964238175525779,0.6357263288668027,0.6535628715946402,11.269,11
UGV-GENOME-0368211,102946,0.915363394400948,0.9213665416820469,0.8967419812328794,102.946,11
MGV-GENOME-0378921,186485,0.6148483792262113,0.6176153578035767,0.9354157170818028,186.485,15
MGV-GENOME-0378912,186404,0.6140211583442415,0.6164191755541727,0.9387030321237742,186.404,15
IMGVR_UViG_7000000297_000110|7000000297|SRS056259_LANL_scaffold_6295|1-19200,19200,0.7940625,0.7653125,0.8096875,19.2,11
MGV-GENOME-0379112,189584,0.6270307620896278,0.6319045911047346,0.9227835682336062,189.584,15
UGV-GENOME-0361779,93945,0.8891585502155517,0.8692000638671563,0.826504869870669,93.945,11
uvig_18957,149797,0.6344786611213843,0.6215411523595266,0.842400048065048,149.797,15
uvig_189571,12931,0.9460985229293944,0.9280024746732658,0.929626479003944,12.931,11
MGV-GENOME-0379111,189546,0.6415434775727265,0.6361305435092273,0.8892406065018518,189.546,15
IMGVR_UViG_3300025251_000044|3300025251|Ga0208182_1000375,33221,0.831070708286927,0.8334186207519341,0.7979290208000963,33.221,11
uvig_154426,68962,0.8507728894173603,0.8470752008352426,0.8097067950465474,68.962,11
UGV-GENOME-0367883,102261,0.9256314724088363,0.9356646228767566,0.9299733036054801,102.261,11
UGV-GENOME-0379094,189089,0.7237226914310193,0.712474020170396,0.872287652904188,189.089,15
UGV-GENOME-0343231,68807,0.901042045140756,0.8773671283444998,0.831848503785952,68.807,11
IMGVR_UViG_3300027976_000008|3300027976|Ga0209702_10000141,138734,0.8864806031686537,0.8967304337797511,0.8291983219686595,138.734,11
IMGVR_UViG_3300002834_000022|3300002834|JGI24696J40584_12961699,40087,0.8953526080774316,0.8791877666076284,0.8671389727343028,40.087,11
Minot_Diet_SRR5088933_NODE_1_length_190900_cov_250_329278,190900,0.6334415924567837,0.6260398114195914,0.9438606600314301,190.9,15
UGV-GENOME-0374900,142149,0.936369584028027,0.8940337251756959,0.8785218327248169,142.149,11
UGV-GENOME-0372160,119515,0.8717985190143497,0.8759402585449525,0.848780487804878,119.515,11
MGV-GENOME-0377219,163479,0.7030811296863817,0.6812985154056485,0.853008643311985,163.479,15
DTR_431433,173504,0.9073796569531538,0.7142774806344522,0.6915921246772408,173.504,4
MGV-GENOME-0379245,193468,0.5767155291831207,0.573707279756859,0.914507825583559,193.468,15
UGV-GENOME-0378996,187728,0.6354033495269752,0.635547174635643,0.8844924571720788,187.728,15
UGV-GENOME-4435396,144597,0.6658436897031059,0.662814581215378,0.9296873379115749,144.597,15
IMGVR_UViG_3300021426_000077|3300021426|Ga0224482_10000211,100427,0.872185766775867,0.5910263176237466,0.5602278271779502,100.427,4
MGV-GENOME-0377991,174200,0.6194431687715269,0.6208725602755454,0.9359586681974742,174.2,15
UGV-GENOME-0378345_1,177535,0.5694482778043766,0.5597487819303236,0.9107894218041513,177.535,15
uvig_336112,176938,0.9280199844013157,0.9286642778826482,0.9203732380833964,176.938,11
MGV-GENOME-0379115,189643,0.6341916126616853,0.6302051749866855,0.9418749967043339,189.643,15
UGV-GENOME-0374627,140082,0.5912965263202982,0.5747419368655502,0.8941619908339401,140.082,15
MGV-GENOME-0378864,186030,0.9386550556361877,0.9441702951136913,0.9296081277213353,186.03,11
MGV-GENOME-0367883,102261,0.9256314724088363,0.9356646228767566,0.9299733036054801,102.261,11
IMGVR_UViG_3300001529_000047|3300001529|rank38_10029882,29452,0.802254515822355,0.7377767214450631,0.69193942686405,29.452,11
MGV-GENOME-0372470,121579,0.8791074116418132,0.8745918291810263,0.8394295067404732,121.579,11
IMGVR_UViG_3300029521_000002|3300029521|Ga0244833_100164,101725,0.9113983779798476,0.9114868518063406,0.9090390759400344,101.725,11
UGV-GENOME-0345216,71066,0.846691807615456,0.8466495933357724,0.8192947401007514,71.066,11
UGV-GENOME-0377938,173559,0.9072649646517899,0.7142239814702781,0.6915458143916478,173.559,4
MGV-GENOME-0378104,175174,0.6077100482948383,0.5943005240503728,0.9202393049196799,175.174,15
MGV-GENOME-0378605,182829,0.9275880741020298,0.9316902679553025,0.9275388477757905,182.829,11
Zeller_2014_08_k121_248770,178483,0.9218020763882274,0.905329919376075,0.8883535126594689,178.483,11
IMGVR_UViG_3300031867_000004|3300031867|Ga0326511_10000006|2776-181042,178267,0.892072004353021,0.8855929588762923,0.8743682229464792,178.267,11
UGV-GENOME-0379202,191994,0.625550798462452,0.6251601612550393,0.9374511703490734,191.994,15
UGV-GENOME-0373158,127013,0.48363553337059983,0.48611559446670816,0.9356916221174211,127.013,15
IMGVR_UViG_3300031993_000214|3300031993|Ga0310696_10001063,40400,0.6844306930693069,0.6711386138613862,0.705519801980198,40.4,11
UGV-GENOME-0379121,189844,0.6338045974589663,0.6298223804808158,0.9416995006426329,189.844,15
MGV-GENOME-0375553,147464,0.6869947919492215,0.6747680789887701,0.867160798567786,147.464,15
MGV-GENOME-0378387,179291,0.6267018422564434,0.6229872107356198,0.9285240196105772,179.291,15
uvig_231958,46398,0.8732057416267942,0.8778611147032199,0.8758567179619812,46.398,11
uvig_391811,22954,0.7164764311231158,0.7125555458743574,0.728239086869391,22.954,11
MGV-GENOME-0378564,182384,0.6153993771383455,0.6123892446705851,0.9309204754803053,182.384,15
MGV-GENOME-0377022,161216,0.6656845474394602,0.6587249404525606,0.8410331480746328,161.216,15
UGV-GENOME-0378517,181587,0.926878025409308,0.9316691172826248,0.9265310842736539,181.587,11
IMGVR_UViG_3300007657_000022|3300007657|Ga0105536_100523,35271,0.8428170451645828,0.8280173513651442,0.8035213064557285,35.271,11
UGV-GENOME-0378310,178047,0.6069183979511028,0.6057894825523598,0.9219194931675344,178.047,15
UGV-GENOME-0375080,143753,0.9242520156101091,0.9239598477944808,0.909894054384952,143.753,11
uvig_103138,159001,0.6780900749051892,0.6694108842082754,0.9358054351859423,159.001,15
UGV-GENOME-0373728,132129,0.6131280793769726,0.597120995390868,0.9008014894534886,132.129,15
DTR_432633,188250,0.5916494023904383,0.6000637450199203,0.9097689243027889,188.25,15
IMGVR_UViG_3300021256_000080|3300021256|Ga0223826_10000365,91633,0.8845175864590268,0.8064016238691302,0.7933059050778649,91.633,11
MGV-GENOME-0378555,182220,0.9196904840302931,0.9240039512676984,0.9124300296345077,182.22,11
uvig_502434,178841,0.5697015784971008,0.563662694795936,0.9199568331646546,178.841,15
MGV-GENOME-0374641,140164,0.8795553779857881,0.8776290630975143,0.8719999429240033,140.164,11
UGV-GENOME-0378696,183971,0.9194818748607118,0.9262818596409217,0.923868435786075,183.971,11
IMGVR_UViG_3300025687_000242|3300025687|Ga0208019_1000287,27838,0.8571736475321503,0.8350815432143114,0.8810977800129319,27.838,11
UGV-GENOME-0373586,131006,0.9234309878936843,0.9075156863044441,0.8612353632658046,131.006,11
UGV-GENOME-0374839,141727,0.9184135697502945,0.9242981224466756,0.9246579691942961,141.727,11
UGV-GENOME-0371521,115400,0.9169237435008666,0.8953206239168111,0.8529202772963604,115.4,11
uvig_305261,170144,0.5608073161557269,0.5545831766033478,0.9134674158359978,170.144,15
UGV-GENOME-0377760,171436,0.9335495461863319,0.9382218437201054,0.9319396159499755,171.436,11
UGV-GENOME-0373714_1,129203,0.9073628321323808,0.8927579080981092,0.8580915303824215,129.203,11
uvig_28112,94174,0.6265423577632893,0.6209038588145348,0.8880795123919553,94.174,15
uvig_281123,40987,0.9639641837655842,0.9598653231512431,0.91799838973333,40.987,11
